"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"RAD52","RAD52",1786.88727859359,1.57362804401771,0.231292344198746,6.803632214759,1.02013777836671e-11,2.12258710279906e-10,"Up"
"ERG10","ERG10",5390.28636105855,2.35043304115756,0.345630889435369,6.80041371590739,1.04319135794295e-11,2.16127850568694e-10,"Up"
"SAL1","SAL1",1688.34840125178,-1.38358792246321,0.204285055956282,-6.77282983812236,1.26287457303641e-11,2.60528337450235e-10,"Down"
"FIM1_4483","FIM1_4483",65.3227882451815,-2.95018239162249,0.435839004664577,-6.7689728547654,1.29699872184183e-11,2.66434313707169e-10,"Down"
"ACH1","ACH1",42367.2608036282,-1.90439146010767,0.281775739914598,-6.75853592181096,1.39393092622308e-11,2.85138275541329e-10,"Down"
"RHO4","RHO4",379.836137212352,1.41900271242209,0.21024889030685,6.74915672730121,1.48706890083785e-11,3.02912186187475e-10,"Up"
"TUF1","TUF1",20790.6970644108,-2.20298002287423,0.326489823182251,-6.74746919031683,1.50446169723673e-11,3.05172816242831e-10,"Down"
"POL1","POL1",1120.90513290458,1.18481780677342,0.175721676761932,6.74258195463621,1.55596422084747e-11,3.14304772611188e-10,"Up"
"ISA2","ISA2",1878.46219065297,-1.18109697296558,0.175676865687684,-6.72312184272068,1.77871722335046e-11,3.57810004099711e-10,"Down"
"CMC2","CMC2",4692.37495718273,-1.54961734338084,0.230707347297908,-6.71680967914667,1.85746315079932e-11,3.72106667565087e-10,"Down"
