"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3"
"AIM37",191.784673405539,195.693927382,231.675062151971,170.878426753188,153.012374584471,140.380639974658,204.003614975953,165.926182897523,153.222341501421,118.589042036666,125.872526210066,112.561609899409,149.391753849013,150.252411243338,154.914988190766,173.754586141781,137.937847190335,116.146770024194,193.686537488033,216.158795343068,205.489772520592
"AIM39",133.317354235746,144.667649318274,203.08028915282,169.52889240746,150.954328167483,136.561413873337,125.078992728828,115.626313855187,145.09022070919,107.999641033913,111.805926795339,104.381195936573,118.711851715242,118.521731718335,118.690772277765,112.309893487951,113.987067645688,105.364478937791,220.622340021179,225.977423640998,251.989099214886
"AIM4",-1.03392849182807,-1.03392849182807,3.78983979473477,3.78983979473477,3.78983979473477,7.63795996643925,8.42405116134958,3.19528237179313,3.78983979473477,3.93317425756766,10.7978446805769,3.81931582392432,3.79623031765958,-1.03392849182807,-1.03392849182807,13.016049639037,3.78983979473477,3.78983979473477,20.846832784212,20.3862942134151,9.17784758886344
"AIM41",212.314844297505,204.89251046955,245.225329018111,186.033342211848,143.861969602356,136.895197212248,152.221207689576,114.787331461198,114.402323351589,104.219206051842,122.284036636356,96.9512775560979,98.0975160871303,97.9446957355909,114.979179876189,119.420045100288,99.6446198738331,96.1483853948338,191.489327518217,207.902232850036,188.535202429817
"AIM43",90.7183879605298,84.0484740503129,94.7555692709993,95.632381262418,96.1769429240591,74.5108684568321,116.6983759792,111.636965513299,99.6237844424918,103.570542586015,101.087056374737,88.1485387434404,103.516517907166,102.768010449181,100.702200102049,88.5660191596033,91.2430799374374,72.4515138763945,69.7673030456667,69.3681827437579,62.9954914208444
"AIM44",50.0973093299095,54.0767723804929,57.6614719718876,90.1528147151322,83.9321386485588,163.724410584965,38.9653479264466,42.1505869143955,58.2770232976737,37.6184623268757,37.1955527857235,38.9619135671675,36.806158467474,37.135964607219,38.4308182703867,18.1023711662954,30.1712815836411,38.7506353335238,47.1744944921968,50.8427638243191,45.4322759757143
"AIM45",253.996007567253,253.564328037683,236.096007950761,240.731487449736,165.288407657572,151.827035804894,257.235056231152,217.004374886891,156.136615710963,296.212244229781,282.209652207824,268.212353643564,177.338971402047,187.467868827233,179.011583074975,223.596076152143,197.823663824843,167.161180401475,123.5495580545,118.084844641958,102.009343399943
"AIM5",151.42141939922,173.773498682215,147.797262745481,230.973972797633,194.520174078376,166.176686340771,271.560431315332,197.987207174197,193.17437715239,200.333383907049,185.659150335839,149.972265371604,224.295098268498,221.907970893383,218.564409177418,204.700257768497,178.66476923868,160.164125976128,207.209690356267,183.439531001277,171.794926450603
"AIM6",23.7831373895192,27.9419103960229,72.3247279467332,37.1897269663098,43.6131935213712,47.7887125566673,58.7485119670445,65.9609535875272,46.4329286940435,39.8687378561664,37.2886963724984,42.9014776349975,54.6724189977117,50.8524924921824,51.8492483576359,39.6561717683358,46.2248672482581,54.6994758159286,61.6995889859404,60.6488363599333,61.1013556626315
"AIM7",24.1243212659613,28.1105782301923,8.71274002930081,25.5106469701877,41.9418216856558,66.6925494721686,40.540056305375,33.4446064296412,46.2168264105813,24.7563081849303,28.9179208766206,20.6680207903227,44.6700358168298,45.1764164994043,50.9715924062251,67.1686026168,47.4816799268643,35.3917984697453,38.2673188207842,42.4506346153504,38.3694142178671
"AIM9",88.1999081871152,92.7023552981989,79.0524159297892,94.0069379840098,82.5941123328042,76.0726268884703,93.8389037268215,98.4060449681156,75.1086639489989,76.4463509932498,90.2278514611342,84.7649433493591,95.5528404705866,94.0562500413273,107.976317484916,110.017391569483,76.1676677089001,64.5905250675807,61.7776291306279,58.4567454604509,54.2868615453108
"AIP1",32.3210045085818,34.5793210396567,42.1242207437227,55.4854868288086,36.6892414637925,50.1987210629554,67.685258794296,63.28007926259,33.1113674409814,70.0658717387464,69.3903489768144,64.8421363684337,68.3159432251727,65.7406424890706,63.856032042122,79.5265639364004,63.1261581817807,58.1398178963969,35.1233269403134,32.4376449951499,26.6365279015138
"AIR1",22.913922628591,27.0544913606925,12.8343747491069,25.6929458036781,48.3207223031827,32.7113771912966,26.7576971492711,26.8445621043876,56.9528990003024,15.0800633440079,14.3062086289835,13.2337871681349,27.8279707223637,30.4127004499561,29.3188999780167,20.1851376995626,25.936458785748,23.982003183116,57.3661506386271,61.4550471100362,58.7114750197238
"AKL1",57.913472559659,64.9548617050189,54.1169049148867,69.4885094158923,70.1489668342593,57.7172148591094,85.7837845850925,88.8602550823926,66.1015063302082,80.225024173578,98.1625461654146,93.643493473887,109.988982618448,104.398540842214,116.156421317896,123.278422081358,107.020782164905,88.150294321316,57.7147922382693,57.879735337949,52.8472142021907
"AKR1",15.6806628521548,18.4090070345775,14.477856163739,22.6694587252146,22.4883358820097,25.2789902515197,27.9207801081669,28.7143777206056,24.4083647770515,26.7305001551662,26.5589419740924,27.185992481866,35.3102187640122,33.4747357608012,33.6061974536475,35.4810591661938,28.7317143510618,27.5651061494142,20.7510829319371,18.5284437710183,16.7146937066726
"ALA1",84.4006872845341,86.483883701199,65.4005617649709,81.3385373275626,86.6898163425932,72.7098370776767,72.1109196798809,90.0753556887921,85.7547905983977,83.9940111840004,78.4314981292445,87.9083744138653,75.9312812321518,72.6021298346846,83.6799146797142,96.0361583955195,84.5887919352522,78.9075597515864,80.8857983790312,85.3541563610122,75.8852832393336
"ALB1",52.9478815064142,44.7345169483724,18.1106910035292,32.4252676467319,66.6049184367159,76.6993519488053,58.3429941461786,47.3572710165227,75.6392839556809,28.6839830320871,21.967248102503,25.8555870240586,57.8508500297666,49.9571616053146,56.5727732889508,38.8413060374264,41.983758524749,40.6453554172656,47.3746455410317,46.9721914410098,45.8947727198217
"ALD2",109.665418922338,125.141771360144,108.478715206676,140.693809230007,119.205442910541,92.0346317295097,122.128050709077,115.578365000504,117.520637554951,126.308014278531,122.485323077702,107.83021636441,94.7011098095542,98.4434538279674,111.699415584498,82.2799682153384,108.768421157631,118.221905091002,149.341715486872,139.781681469197,121.982852235902
"ALD4",-0.0825388496827486,11.0679579680345,66.6155095482387,63.8979764986748,63.4594149950238,1488.77087006771,0.904229068958941,1.44320728356593,63.3018082638212,1.55562088748792,-0.515455817777948,0.288169742210059,-0.276284584330256,0.285875695835315,-0.0649876819959871,66.4696936306665,67.8834175451483,68.1955134885628,4.77733482009485,5.07055018329505,4.98432818686538
"ALD5",1611.6688497105,1831.02916277771,2777.9608729886,1257.41097758115,1704.58333727045,1810.02765238827,1587.16452851653,1591.83735983209,2014.70317909265,1661.35846527157,1607.95107883636,1654.54181454079,1502.25732774283,1381.60193385429,1370.78510935891,1631.45392539196,1774.03201501288,1001.70720958331,1364.00745799756,1451.87966373956,1307.4590438904
"ALD6",3071.31271728203,3246.17948940172,2581.69456114286,1429.81987159112,2062.89080329,2835.1972433279,2060.79186502818,1894.66602503101,2180.07007078144,1877.01537281155,1646.56362070191,1775.64581600354,1132.25129119906,1242.08181619552,978.70655267381,1937.4661069233,2064.84354735179,1802.84970475115,2773.41824399298,3000.76492280593,3352.84917181058
"ALE1",244.172440559392,231.610007821257,91.6178374654962,85.231654353306,203.100952932475,187.875008955232,201.373402790287,229.602114587069,213.818396045141,201.464343211204,185.871092817102,204.051499584961,189.717372973089,198.138576235045,199.695852469049,303.492310108389,271.880853185752,258.13756373196,158.777949359745,152.183379256887,149.200282404043
"ALF1",31.317966402678,24.3827805227297,22.6905238645212,42.2486295148579,34.7476446547343,44.8729154123743,38.3045431368822,38.5470143935346,34.0780070362589,33.0270820862894,35.5508234920752,29.2113331482379,48.3865995604155,43.3037780527803,43.0281407085459,57.1495316011719,44.4718911810374,41.3068053634992,34.7584532110573,36.4849716984446,34.0706348731544
"ALG1",37.9756110596933,43.5633842893753,44.1908551787862,73.8346107796718,93.8652454758624,72.6202541734741,104.492939269508,87.3734955013157,85.3715959188869,74.4952582892784,76.7047121497458,64.1147378204767,85.8541665687165,87.2699523484913,97.3505584660027,77.1790576569619,74.733549302146,78.0622899371066,92.2708676275489,88.3779356118607,82.6209812485588
"ALG11",7.82059307754969,9.4793706743942,4.17401715769388,11.9259756010941,16.3611321651648,22.2016782320736,16.3831081931218,17.8010113877509,15.1473143107323,9.84154412361946,11.9355475178652,10.1673622446959,18.9125795850149,17.3624453772418,21.5246398429946,29.3507337029091,22.5112150420592,20.8513831372421,21.3130063716714,19.3287515474184,18.2635888277263
"ALG12",76.8890739326494,79.7082917712646,195.341554750678,140.496273663267,132.888311065275,102.018086610322,152.56254101347,151.209174130946,117.527312487916,168.709279295448,197.387068266659,193.211263994345,142.644099135866,137.032673414317,147.019870043498,116.869966178468,126.482721050043,128.456037918589,140.800395279381,126.080715641207,131.160237928994
"ALG13",46.1256470504994,45.4800576911101,33.3448003745155,52.037211801156,48.1579781828755,38.6008311969762,50.7253874780121,49.5641075263844,44.8456887392041,63.5522300380261,50.6530546489057,49.3215217743862,47.6654732723752,50.3797708859058,43.7307911539856,54.1435520649392,51.8538205067934,46.4784680129856,34.6958059745605,37.6688105079514,32.7776831160686
"ALG14",47.1376614190794,46.3049826418428,77.5502163515753,75.7638056553575,87.3132893078568,92.769511987855,80.8122514737836,64.9525610095236,100.431023978286,88.6124811462857,76.4224309910291,84.3073278564792,68.9787800651951,69.6069296674436,60.2946242537697,59.7600749816792,52.0768641663289,50.8500459168461,63.7165757644558,75.1965865763358,74.6771087733784
"ALG2",92.3737147815446,95.7477427865995,68.0370150874652,90.0646077491215,87.2768068625242,110.160512977287,86.7700431593469,92.9136062886241,84.4600586528185,73.9464838930095,74.3493424392569,76.0315325199865,86.9723973067995,83.2020522075225,87.6413366347095,106.958625481281,89.4951674976803,83.4974474264221,68.771706161315,71.3945867675495,68.8709078599029
"ALG3",24.1850506418734,21.898246462286,16.8122271230579,21.466373516211,24.9979964062888,18.6003262139161,27.7235897767721,28.3101145149248,25.1710401681211,27.9253686905876,28.2462229666482,27.2908405533917,30.8220509302474,31.2210280082927,31.5038641210674,29.5593011562475,25.2250280259054,26.2560345014798,16.3661016737058,14.4486298447737,12.996673130045
"ALG5",27.4715004966958,23.8388558677792,17.7820252718119,35.6977442854954,42.0042970818808,41.3578277300926,40.598541660352,47.9784445788609,42.3790587185267,57.614120148502,55.0479755852207,55.4259850535991,51.8291868712662,45.0226471496662,49.5260741708861,58.3744288080293,51.3959710456681,44.5564562733078,27.6929373419056,29.5983433076361,26.5392481763242
"ALG6",24.7480564063371,23.1211196459888,37.8849207771302,36.9134572108434,29.3176333498029,25.5818554962201,35.7505077388254,38.8483928483595,26.3394211842195,39.3256171657759,44.641150689179,39.6174994477685,40.3436453989742,39.3101796919922,39.5889811452305,42.5005275350487,31.7587458441485,32.3883573237827,25.5721486005216,24.3147270806133,22.9611741878586
"ALG7",8.7965429991309,9.34077726438009,14.3840199247693,24.3036051493044,17.9469929820627,16.8736718692191,22.820584267143,25.9235810853772,13.1072614873216,21.0776630354093,24.1069064535316,22.7055140540735,25.7269356080824,24.0101965594482,25.6167831493518,23.5585745046865,19.0926606068305,18.8523421993439,13.2613269656136,11.040086326065,9.55965003432816
"ALG8",16.4836187482434,19.6304523863529,22.2368478638511,25.134083659984,26.0877291189698,24.0977718793788,22.4278959020426,24.6388521019328,22.1905306993804,21.1783108004148,22.0910787827881,22.0471223940489,26.3806968522716,24.7508434860022,27.6215241560829,31.17512772649,26.5350731838912,26.8972848285699,30.986732432069,30.2282069843923,30.3387088247163
"ALG9",34.3672268014884,35.7355474823514,53.7202497452747,43.522839584412,55.319791743549,37.9716123151948,50.0592963871124,53.473345232746,52.7942912415274,41.9571569738604,45.2066599368724,47.0113325874483,49.2854793833124,49.8439728631462,51.3266695133783,41.5191229071719,40.0536712643583,41.0174671476815,43.8753660059269,45.1483213261974,43.3234949976904
"ALK2",21.9455171605888,22.7513796115311,0.730151478322924,11.9972929038345,17.3905863203228,26.631691622162,32.842231529111,43.7257303573128,20.2419039837667,13.7772720597359,16.5834074787004,14.5726190881518,41.2786458019503,32.2730343708959,34.4562577017849,36.4007606690154,44.8265264402131,50.6297065610727,16.4310088202492,17.026392005119,17.0822276720848
"ALO1",104.792986936672,110.901159610017,93.2208272914761,139.569645369302,128.235772833217,116.457355088045,142.810613546385,142.456284123924,123.539291840092,188.353296578671,198.7325583519,190.668119867606,150.569402718592,146.223783679681,154.346011204038,179.171836758202,145.527179779283,131.685012636229,103.795910432433,99.0792065661635,94.1375542195718
"ALR1",23.8786389806274,29.3800256127062,37.6396862292775,37.9291080194941,42.24664256907,48.2722031994951,32.8240986153218,32.0611948788038,43.9349521248832,58.5469429099085,63.7677696717132,53.2943809924699,56.2883085280248,53.6278271261188,56.2443203062087,44.8210447337858,45.9629205116323,48.1382184835281,59.4385206113455,61.138975789411,53.72932999081
"ALT1",128.851264775808,130.341781071317,177.946300087993,166.433037968026,199.535883828864,131.793697268835,138.69869762362,140.926335735641,257.691436638224,210.689419849062,236.4834253147,245.041237278686,267.896377555873,250.967431973097,257.528850869745,160.753393310459,175.298300528127,166.242458066552,207.168262751914,208.618534540438,158.593896454291
"ALY2",93.4125426825761,94.6825793343356,68.7703908328433,82.9434863308453,102.157204755369,56.0136894232609,85.5034724452714,104.373886965367,99.0510563019831,67.5724365478707,88.9155948753537,95.6625577355129,84.6035455577767,84.9693952504955,97.5094170713707,108.556671328336,95.6992966007418,88.4255502960063,115.681802118753,117.183576772823,128.780473860194
"AMA1",2.58082029730862,2.31132507458071,3.72277737059539,1.83813856257237,4.26010476633259,3.93427176164698,2.84461737212233,3.37313880548347,4.55773829799826,7.91662017403868,4.46351664199316,5.76772257679999,2.75088001230183,2.07270286006545,3.00356659419197,2.07007691454816,5.30012858702607,5.3021907711906,3.87406703297916,4.40997410594004,3.77928077860794
